registrant,client,q_income,cite_uuid,registration_only,terminated_same_q,lda_public_url
AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),FATHOM,20000,040e2d87-c4a3-41e1-86ca-b567db7272d3,False,False,https://lda.senate.gov/filings/public/filing/040e2d87-c4a3-41e1-86ca-b567db7272d3/print/
LOBBYIT.COM,FORTRAN TRAFFIC SYSTEMS LTD.,20000,226e6672-7dd4-4e60-b697-05dfb21f9ed5,False,False,https://lda.senate.gov/filings/public/filing/226e6672-7dd4-4e60-b697-05dfb21f9ed5/print/
THE VOGEL GROUP,FORTRESS BIOTECH INC.,20000,fb720335-482a-4759-8fc7-66dd74ab42f1,False,False,https://lda.senate.gov/filings/public/filing/fb720335-482a-4759-8fc7-66dd74ab42f1/print/
"KOUNTOUPES DENHAM CARR & REID, LLC","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)",20000,af5f8895-9646-4455-b9ad-82f43a495905,False,False,https://lda.senate.gov/filings/public/filing/af5f8895-9646-4455-b9ad-82f43a495905/print/
"CAVAROCCHI RUSCIO DENNIS ASSOCIATES, L.L.C.",GBS/CIDP FOUNDATION INTERNATIONAL,20000,6df3cab5-31ec-40b3-937b-0b59131fb3ba,False,False,https://lda.senate.gov/filings/public/filing/6df3cab5-31ec-40b3-937b-0b59131fb3ba/print/
"MO STRATEGIES, INC.",GIFTHEALTH,20000,54a31164-a419-411b-a200-f370750ca285,False,False,https://lda.senate.gov/filings/public/filing/54a31164-a419-411b-a200-f370750ca285/print/
LOBBYIT.COM,GO TUTOR CORPS,20000,1864f589-2b31-46c2-9c04-8e5f42975987,False,False,https://lda.senate.gov/filings/public/filing/1864f589-2b31-46c2-9c04-8e5f42975987/print/
SUSTAINABLE STRATEGIES DC,GREEN BUILDING ALLIANCE,20000,dcda3989-2ccd-4e4e-97d6-58cc76b5cdbb,False,False,https://lda.senate.gov/filings/public/filing/dcda3989-2ccd-4e4e-97d6-58cc76b5cdbb/print/
"WILLIAMS AND JENSEN, PLLC",GRIP POD SYSTEMS INTERNATIONAL LLC,20000,cf1ee494-0fc7-4026-932d-617761174a48,False,False,https://lda.senate.gov/filings/public/filing/cf1ee494-0fc7-4026-932d-617761174a48/print/
MAYNARD NEXSEN PC,GULF DISTRIBUTING COMPANY,20000,9c778f1e-26d3-4a2b-9e96-00f0fdb33a16,False,False,https://lda.senate.gov/filings/public/filing/9c778f1e-26d3-4a2b-9e96-00f0fdb33a16/print/
"OCULUS STRATEGIES, LLC","GWACS DEFENSE, INC.",20000,ead966ce-2697-4ca0-b12e-e71a188dcf62,False,False,https://lda.senate.gov/filings/public/filing/ead966ce-2697-4ca0-b12e-e71a188dcf62/print/
CAPITOL HILL CONSULTING GROUP,HALEON US HOLDINGS LLC,20000,d603864a-557b-4ead-a866-fec1b490ed34,False,False,https://lda.senate.gov/filings/public/filing/d603864a-557b-4ead-a866-fec1b490ed34/print/
FOLEY & LARDNER LLP,HISPANIC CHAMBER OF COMMERCE OF WISCONSIN,20000,5ca85c41-f8c0-47f5-ad7c-41b4047ebfee,False,False,https://lda.senate.gov/filings/public/filing/5ca85c41-f8c0-47f5-ad7c-41b4047ebfee/print/
"MANATT, PHELPS, AND PHILLIPS",HOLLAND & KNIGHT LLP (ON BEHALF OF ADVANCED BIOFUELS ASSOCIATION),20000,378ea45a-4525-4b60-9043-cb53ceff37f3,False,False,https://lda.senate.gov/filings/public/filing/378ea45a-4525-4b60-9043-cb53ceff37f3/print/
"VAN NESS FELDMAN, LLP",Haines Borough,20000,61277003-244b-485a-8344-fef94b657a46,False,False,https://lda.senate.gov/filings/public/filing/61277003-244b-485a-8344-fef94b657a46/print/
THE FERGUSON GROUP,Hampton Roads Transit,20000,712138d3-76cb-496e-b7d3-3895dd81d67f,False,False,https://lda.senate.gov/filings/public/filing/712138d3-76cb-496e-b7d3-3895dd81d67f/print/
AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),"ICON Technology, Inc.",20000,4ae40540-dbcc-4dad-9c80-b18ad2a53733,False,False,https://lda.senate.gov/filings/public/filing/4ae40540-dbcc-4dad-9c80-b18ad2a53733/print/
INVARIANT LLC,"IMG ACADEMY FOUNDATION, INC.",20000,959ee4f0-1e38-4eae-acb7-3099ca15802b,False,False,https://lda.senate.gov/filings/public/filing/959ee4f0-1e38-4eae-acb7-3099ca15802b/print/
"FOUNDRY PUBLIC AFFAIRS, LLC","INDIANA PIONEER MARKETING, LLC",20000,fadbf345-4725-4a1a-bda9-816e3f86ae45,False,False,https://lda.senate.gov/filings/public/filing/fadbf345-4725-4a1a-bda9-816e3f86ae45/print/
"GOVERNMENT AFFAIRS SOLUTIONS, LLC",INTERPLAY LEARNING,20000,df754d1c-49e5-437b-97c1-6419b262e938,False,False,https://lda.senate.gov/filings/public/filing/df754d1c-49e5-437b-97c1-6419b262e938/print/
HOLLAND & KNIGHT LLP,"INTERSECT POWER, LLC",20000,162b161a-1e19-4cc9-8f70-24da858349e5,False,False,https://lda.senate.gov/filings/public/filing/162b161a-1e19-4cc9-8f70-24da858349e5/print/
CROWELL & MORING LLP,INTRINSIC INNOVATION LLC,20000,27465b3e-8c0d-4017-b95a-65381c07d39a,False,False,https://lda.senate.gov/filings/public/filing/27465b3e-8c0d-4017-b95a-65381c07d39a/print/
"MORGAN, LEWIS & BOCKIUS, LLP",Investment Company Institute,20000,f63f67ba-cfa5-46c3-9854-8c07daf7ea86,False,False,https://lda.senate.gov/filings/public/filing/f63f67ba-cfa5-46c3-9854-8c07daf7ea86/print/
HOLLAND & KNIGHT LLP,JINDALEE LITHIUM LIMITED,20000,379b4adc-41d8-486f-a127-f260a19688b1,False,False,https://lda.senate.gov/filings/public/filing/379b4adc-41d8-486f-a127-f260a19688b1/print/
RUBINER STRATEGIES,KELLEY DRYE & WARREN,20000,4d8ee19a-3fb2-4640-9226-560a271aebfe,False,False,https://lda.senate.gov/filings/public/filing/4d8ee19a-3fb2-4640-9226-560a271aebfe/print/
LIVE OAK STRATEGIES,KIMERA LABS,20000,efe0be58-ce6e-47c0-b6d7-0a201b72e3ec,False,False,https://lda.senate.gov/filings/public/filing/efe0be58-ce6e-47c0-b6d7-0a201b72e3ec/print/
KELLER PARTNERS & COMPANY,KNOX COMMUNITY HOSPITAL,20000,cb0c60b0-3db9-4fe6-8729-bb5997cccb38,False,False,https://lda.senate.gov/filings/public/filing/cb0c60b0-3db9-4fe6-8729-bb5997cccb38/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",KW MICRO POWER,20000,850bbd08-41b9-404d-8f60-b142b5ab1297,False,False,https://lda.senate.gov/filings/public/filing/850bbd08-41b9-404d-8f60-b142b5ab1297/print/
MCWILLIAMS GOVERNMENTAL AFFAIRS CONSULTANTS,Kickapoo Traditional Tribe of Texas,20000,85047511-2602-4ab9-a18b-bfcd6e65e0d7,False,False,https://lda.senate.gov/filings/public/filing/85047511-2602-4ab9-a18b-bfcd6e65e0d7/print/
SQUIRE PATTON BOGGS,"LASSONDE PAPPAS AND COMPANY, INC.",20000,240d10fd-ec9b-422c-883e-67c5e56c5df3,False,False,https://lda.senate.gov/filings/public/filing/240d10fd-ec9b-422c-883e-67c5e56c5df3/print/
STRATEGIC MARKETING INNOVATIONS,LEETA MATERIALS,20000,ad037368-7a03-45eb-9a13-c7b11fcd1a7f,False,False,https://lda.senate.gov/filings/public/filing/ad037368-7a03-45eb-9a13-c7b11fcd1a7f/print/
GROISMAN LLC,"LIGHTSOLVER, LTD",20000,1c6ade5b-1af5-48d0-8399-1f4008964e39,False,False,https://lda.senate.gov/filings/public/filing/1c6ade5b-1af5-48d0-8399-1f4008964e39/print/
"SANDLER, TRAVIS & ROSENBERG, P.A.",LUMILEDS NETHERLANDS BV,20000,ab3df3bb-590d-468c-bbbd-aa4fb8d8927c,False,False,https://lda.senate.gov/filings/public/filing/ab3df3bb-590d-468c-bbbd-aa4fb8d8927c/print/
"THE ARTEMIS GROUP, LLC (OKLAHOMA)",LUNAR OUTPOST,20000,1658634a-231f-490c-b003-bc9dc35eef69,False,False,https://lda.senate.gov/filings/public/filing/1658634a-231f-490c-b003-bc9dc35eef69/print/
"JIM MASSIE & PARTNERS, LLC","LUXEMBOURG INDUSTRIES, LTD.",20000,e99b0f32-6464-42cb-8c04-6476b32a6895,False,False,https://lda.senate.gov/filings/public/filing/e99b0f32-6464-42cb-8c04-6476b32a6895/print/
VENABLE LLP,Laboratory Products Association,20000,06fcfa86-737e-461f-baf4-9098caf1cdc2,False,False,https://lda.senate.gov/filings/public/filing/06fcfa86-737e-461f-baf4-9098caf1cdc2/print/
HOLLAND & KNIGHT LLP,"Lancium, LLC",20000,54858e46-8dbd-4746-8256-3b1492d5e6ab,False,False,https://lda.senate.gov/filings/public/filing/54858e46-8dbd-4746-8256-3b1492d5e6ab/print/
CAPITOL COUNSEL LLC,Lenovo (United States) Inc.,20000,43497460-b1ea-43a4-ad85-607bc96ac883,False,False,https://lda.senate.gov/filings/public/filing/43497460-b1ea-43a4-ad85-607bc96ac883/print/
FARRAGUT PARTNERS LLP,Life Connection of Ohio,20000,5b7adb40-fc3f-4dd3-ad78-8a7a53df2115,False,False,https://lda.senate.gov/filings/public/filing/5b7adb40-fc3f-4dd3-ad78-8a7a53df2115/print/
SQUIRE PATTON BOGGS,"Lilac Solutions, Inc.",20000,b13677d3-ae55-43af-839d-6f12a43abd98,False,False,https://lda.senate.gov/filings/public/filing/b13677d3-ae55-43af-839d-6f12a43abd98/print/
"MILLER STRATEGIES, LLC","MASTERBRAND CABINETS, LLC",20000,cfb3f526-a720-47b9-bb2b-fde3aff005a6,False,False,https://lda.senate.gov/filings/public/filing/cfb3f526-a720-47b9-bb2b-fde3aff005a6/print/
"DRAKE VENTURES, LLC",MUWEKMA OHLONE TRIBE OF THE SAN FRANCISCO BAY,20000,a36f2b8f-771c-40bd-8db2-7dda80edf837,False,False,https://lda.senate.gov/filings/public/filing/a36f2b8f-771c-40bd-8db2-7dda80edf837/print/
AKIN GUMP STRAUSS HAUER & FELD,Mesabi Metallics Company LLC,20000,d878641e-6b0e-4cfc-b460-4108997ba9d0,False,False,https://lda.senate.gov/filings/public/filing/d878641e-6b0e-4cfc-b460-4108997ba9d0/print/
CURRENT STRATEGIES,Metropolitan Washington Council of Governments,20000,e860a325-abbf-4469-9721-608e8ffb9806,False,False,https://lda.senate.gov/filings/public/filing/e860a325-abbf-4469-9721-608e8ffb9806/print/
CFM STRATEGIC COMMUNICATIONS (CONKLING FISKUM & MCCORMICK),NAPA VALLEY TRANSPORTATION AUTHORITY,20000,fc41f7c1-a3e2-4ede-be7e-1e594cbb243c,False,False,https://lda.senate.gov/filings/public/filing/fc41f7c1-a3e2-4ede-be7e-1e594cbb243c/print/
"CAPITALEDGE STRATEGIES, LLC",NEW BRAUNFELS UTILITIES,20000,4036fbd5-0e23-4287-a6f4-79c5e34d5cae,False,False,https://lda.senate.gov/filings/public/filing/4036fbd5-0e23-4287-a6f4-79c5e34d5cae/print/
THORN RUN PARTNERS,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,20000,c9a07b2c-0638-408c-a00e-4420251f817f,False,False,https://lda.senate.gov/filings/public/filing/c9a07b2c-0638-408c-a00e-4420251f817f/print/
EASTPORT STRATEGIES LLC,"NEXTECH BATTERIES, INC.",20000,a21fd663-06f8-48bc-b1b0-5381a695162a,False,False,https://lda.senate.gov/filings/public/filing/a21fd663-06f8-48bc-b1b0-5381a695162a/print/
"SORINI, SAMET & ASSOCIATES, LLC",NORPAC FISHERIES EXPORT,20000,3752c454-64fe-4698-9010-c2a64cdacc42,False,False,https://lda.senate.gov/filings/public/filing/3752c454-64fe-4698-9010-c2a64cdacc42/print/
"THEGROUP DC, LLC",National Alliance for Public Charter Schools,20000,9e6fdafc-3e1d-419e-ab6d-1980cabb3e62,False,False,https://lda.senate.gov/filings/public/filing/9e6fdafc-3e1d-419e-ab6d-1980cabb3e62/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",National Association of Convenience Stores,20000,6c948d17-aff3-4bdc-900f-d2d8e4300974,False,False,https://lda.senate.gov/filings/public/filing/6c948d17-aff3-4bdc-900f-d2d8e4300974/print/
LOT SIXTEEN LLC,National Hydropower Association,20000,45d66649-4aba-4419-9412-c9a357cf7be0,False,False,https://lda.senate.gov/filings/public/filing/45d66649-4aba-4419-9412-c9a357cf7be0/print/
"STOICK CONSULTING, LLC",National Marine Manufacturers Association,20000,a10f1706-7e6f-40f7-9966-06d80690f800,False,False,https://lda.senate.gov/filings/public/filing/a10f1706-7e6f-40f7-9966-06d80690f800/print/
CAPITOL COUNSEL LLC,Neptune Aviation,20000,4172d613-8269-4bc3-bc43-aa5ea54618fc,False,False,https://lda.senate.gov/filings/public/filing/4172d613-8269-4bc3-bc43-aa5ea54618fc/print/
KIT BOND STRATEGIES,"Neste US, Inc.",20000,68bc4f39-cedc-4009-8536-0d5762d5b4be,False,False,https://lda.senate.gov/filings/public/filing/68bc4f39-cedc-4009-8536-0d5762d5b4be/print/
KING & SPALDING LLP,"Netgear, Inc.",20000,160a906f-a30b-41d4-bffb-3c5f7b70275e,False,False,https://lda.senate.gov/filings/public/filing/160a906f-a30b-41d4-bffb-3c5f7b70275e/print/
QUINELLA GLOBAL LLC,NewGlobe Education Inc.,20000,487320c4-d1a0-42e3-9725-fd03d9f4b451,False,False,https://lda.senate.gov/filings/public/filing/487320c4-d1a0-42e3-9725-fd03d9f4b451/print/
"BLUE RIDGE LAW & POLICY, P.C.",ONDO FINANCE INC.,20000,7a150768-82e9-4738-8e2d-7eb02e015fb4,False,False,https://lda.senate.gov/filings/public/filing/7a150768-82e9-4738-8e2d-7eb02e015fb4/print/
INVARIANT LLC,ONDO FINANCE INC.,20000,52e60789-c96e-48a5-bd6d-cc4c88ee8aed,False,False,https://lda.senate.gov/filings/public/filing/52e60789-c96e-48a5-bd6d-cc4c88ee8aed/print/
"WILLIAMS AND JENSEN, PLLC",ONMED LLC,20000,84e299f2-e137-4467-8523-1e5f7eba3f9f,False,False,https://lda.senate.gov/filings/public/filing/84e299f2-e137-4467-8523-1e5f7eba3f9f/print/
CAPITOL COUNSEL LLC,Overwatch Aero,20000,c4b9b9ad-d84b-42a6-ae26-491dc64e4c99,False,False,https://lda.senate.gov/filings/public/filing/c4b9b9ad-d84b-42a6-ae26-491dc64e4c99/print/
NEW ADVOCATE INC,PACKET DIGITAL,20000,6650a1b2-356a-4d5e-997f-648e8a233ad7,False,False,https://lda.senate.gov/filings/public/filing/6650a1b2-356a-4d5e-997f-648e8a233ad7/print/
"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC",POINT OF CARE MARKETING ASSOCIATION,20000,fcbb3940-5de5-46af-8599-6b01fce574e1,False,False,https://lda.senate.gov/filings/public/filing/fcbb3940-5de5-46af-8599-6b01fce574e1/print/
TELEGRAPH AVENUE ADVISORS,"POTOMAC PARTNERS ON BEHALF OF THE COUNTY OF SAN BERNARDINO, CA",20000,6d350a03-dc03-4614-88a5-b381bed10244,False,False,https://lda.senate.gov/filings/public/filing/6d350a03-dc03-4614-88a5-b381bed10244/print/
"WHITMER & WORRALL, LLC","PRIMEAI, INC.",20000,83e7a25e-8c13-40a9-aac6-153d6820fb1a,False,False,https://lda.senate.gov/filings/public/filing/83e7a25e-8c13-40a9-aac6-153d6820fb1a/print/
ALSTON & BIRD LLP,PROSPEROUS ROBOTICS,20000,4dedb126-30fe-4883-9b5a-6630eefb55e9,False,False,https://lda.senate.gov/filings/public/filing/4dedb126-30fe-4883-9b5a-6630eefb55e9/print/
"INNOVATIVE FEDERAL STRATEGIES, LLC",PROTEUS SPACE,20000,3dadc126-a48d-4d2b-b8b7-daebc7fde25b,False,True,https://lda.senate.gov/filings/public/filing/3dadc126-a48d-4d2b-b8b7-daebc7fde25b/print/
"TONIO BURGOS & ASSOCIATES, INC.",PUTTING NEW YORKERS TO WORK (PNYTW),20000,a4067b76-9d5e-4f80-bea1-ce3e0f0c89c0,False,False,https://lda.senate.gov/filings/public/filing/a4067b76-9d5e-4f80-bea1-ce3e0f0c89c0/print/
BALLARD PARTNERS,Palm Beach County,20000,b8a52476-88dc-45a7-aef5-707ef56131d5,False,False,https://lda.senate.gov/filings/public/filing/b8a52476-88dc-45a7-aef5-707ef56131d5/print/
ARK STRATEGY,Polysentry Inc.,20000,17dfd3e6-1da5-415d-a86a-e6856f332cf8,False,False,https://lda.senate.gov/filings/public/filing/17dfd3e6-1da5-415d-a86a-e6856f332cf8/print/
ECHELON GOVERNMENT AFFAIRS,Purple Rhombus,20000,6eb680b0-3b28-4211-bba8-d1f79fc403f1,False,False,https://lda.senate.gov/filings/public/filing/6eb680b0-3b28-4211-bba8-d1f79fc403f1/print/
ALKI STRATEGIES LLC,QANAPI,20000,e5464868-f962-44fb-9a18-091ecce4ecaa,False,False,https://lda.senate.gov/filings/public/filing/e5464868-f962-44fb-9a18-091ecce4ecaa/print/
"K&L GATES, LLP",REALTA FUSION INC.,20000,510b1b98-c6e9-4397-869e-9a4bb4258c0e,False,False,https://lda.senate.gov/filings/public/filing/510b1b98-c6e9-4397-869e-9a4bb4258c0e/print/
"THE LIVINGSTON GROUP, LLC","REFLECTION AI, INC",20000,bc521678-8cd3-4dfd-a52f-abf8603bf999,False,False,https://lda.senate.gov/filings/public/filing/bc521678-8cd3-4dfd-a52f-abf8603bf999/print/
CAPITOL COUNSEL LLC,"RESOURCE PUBLIC AFFAIRS, LLC ON BEHALF OF FIRE BOSS, LLC",20000,55a5c0e6-0a7f-4355-a86f-c3bd7648de2f,False,False,https://lda.senate.gov/filings/public/filing/55a5c0e6-0a7f-4355-a86f-c3bd7648de2f/print/
WT ENERGY LLC,REWIRING AMERICA INC.,20000,36ed450f-025c-4aad-86ef-d462d1669de9,False,False,https://lda.senate.gov/filings/public/filing/36ed450f-025c-4aad-86ef-d462d1669de9/print/
KELLER PARTNERS & COMPANY,RHEA MEDICAL CENTER,20000,9bfc27e0-100e-48b9-a3f5-7994fc931f0c,False,False,https://lda.senate.gov/filings/public/filing/9bfc27e0-100e-48b9-a3f5-7994fc931f0c/print/
SUSTAINABLE STRATEGIES DC,RIVERLIFE,20000,20398488-bead-4cdb-a9e8-dbfe7135252b,False,False,https://lda.senate.gov/filings/public/filing/20398488-bead-4cdb-a9e8-dbfe7135252b/print/
HOLLAND & KNIGHT LLP,"ROBOTIC CONSTRUCTION TECHNOLOGIES, INC",20000,9b122522-9e9f-4521-b165-39ee317db9ef,False,False,https://lda.senate.gov/filings/public/filing/9b122522-9e9f-4521-b165-39ee317db9ef/print/
HOLLAND & KNIGHT LLP,SABLE OFFFSHORE CORP.,20000,79eaa83e-80c2-4dfc-b038-875ce870b68b,False,False,https://lda.senate.gov/filings/public/filing/79eaa83e-80c2-4dfc-b038-875ce870b68b/print/
MAYNARD NEXSEN PC,"SCHOOL DISTRICT OF PICKENS COUNTY, SOUTH CAROLINA",20000,dec9bf08-cc16-4a85-98e7-963301122c4b,False,False,https://lda.senate.gov/filings/public/filing/dec9bf08-cc16-4a85-98e7-963301122c4b/print/
NESTPOINT ASSOCIATES LLC,SCYTHIAN INC.,20000,64eb12e6-0eb6-467f-b850-6426efa38514,False,False,https://lda.senate.gov/filings/public/filing/64eb12e6-0eb6-467f-b850-6426efa38514/print/
VAN SCOYOC ASSOCIATES,SEMI,20000,7ed7cf9c-a1c9-490e-a0f4-c86adace03af,False,False,https://lda.senate.gov/filings/public/filing/7ed7cf9c-a1c9-490e-a0f4-c86adace03af/print/
MAYNARD NEXSEN PC,SIMULATION TECHNOLOGIES,20000,c1278496-a5a2-486f-b458-f53e7f3b7f85,False,False,https://lda.senate.gov/filings/public/filing/c1278496-a5a2-486f-b458-f53e7f3b7f85/print/
"MCALLISTER & QUINN, LLC",SMARTWORX,20000,84eb7fbc-ba8e-4ff1-a72d-678b4439df41,False,False,https://lda.senate.gov/filings/public/filing/84eb7fbc-ba8e-4ff1-a72d-678b4439df41/print/
"CONSCIENCE POINT CONSULTING, INC.","STEELSHIPS, LLC",20000,8669e8a0-3861-4a92-aabb-48ca40517280,False,False,https://lda.senate.gov/filings/public/filing/8669e8a0-3861-4a92-aabb-48ca40517280/print/
"THE LIVINGSTON GROUP, LLC",SUNRISE FOODS INTERNATIONAL (USA) INC.,20000,2a78ae12-ffd6-422a-8038-59645a29e031,False,False,https://lda.senate.gov/filings/public/filing/2a78ae12-ffd6-422a-8038-59645a29e031/print/
VENABLE LLP,Samsara Inc.,20000,ebb832c7-a198-437c-a44e-1ccb6b4e5bdd,False,False,https://lda.senate.gov/filings/public/filing/ebb832c7-a198-437c-a44e-1ccb6b4e5bdd/print/
"MO STRATEGIES, INC.","Strongbox Commercial, LLC",20000,d4834769-99f2-4789-8d6b-fc6c333ea0fd,False,False,https://lda.senate.gov/filings/public/filing/d4834769-99f2-4789-8d6b-fc6c333ea0fd/print/
C2 STRATEGIES,TACTICAL EDGE (FKA EDGE TACTICAL),20000,efff30e7-636a-4173-8c21-8932d9a8170c,False,False,https://lda.senate.gov/filings/public/filing/efff30e7-636a-4173-8c21-8932d9a8170c/print/
HOLLAND & KNIGHT LLP,"TERRAVOLTA RESOURCES II, LLC",20000,e487aca0-ed9e-451a-85bf-4f7314b4a13d,False,False,https://lda.senate.gov/filings/public/filing/e487aca0-ed9e-451a-85bf-4f7314b4a13d/print/
"ERVIN GRAVES STRATEGY GROUP, LLC",TESTEK SOLUTIONS,20000,67dc7a8f-6a4b-498b-99a0-e08758bee698,False,False,https://lda.senate.gov/filings/public/filing/67dc7a8f-6a4b-498b-99a0-e08758bee698/print/
VAN SCOYOC ASSOCIATES,"THE ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES, INC. D/B/A SANS INSTITUTE",20000,879f1302-4412-4b2c-83a1-da8e07ffc756,False,False,https://lda.senate.gov/filings/public/filing/879f1302-4412-4b2c-83a1-da8e07ffc756/print/
FIDELITY STRATEGIES,THE GREATER DAYTON SCHOOL,20000,fa471d9e-a675-49f3-815a-9019a58c63b3,False,False,https://lda.senate.gov/filings/public/filing/fa471d9e-a675-49f3-815a-9019a58c63b3/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",THE INTERNATIONAL ASSOCIATION OF LIONS CLUBS,20000,5ec9d93b-996a-4350-809c-1943c3b90efe,False,False,https://lda.senate.gov/filings/public/filing/5ec9d93b-996a-4350-809c-1943c3b90efe/print/
CAPITOL COUNSEL LLC,"THE LUMBER MANUFACTORY, INC",20000,877d7d83-f242-4056-8b18-04cedceed3b8,False,False,https://lda.senate.gov/filings/public/filing/877d7d83-f242-4056-8b18-04cedceed3b8/print/
THORN RUN PARTNERS,THE SPEAK FOUNDATION,20000,710adaee-1cbe-4407-b01c-44fd62f0b1de,False,False,https://lda.senate.gov/filings/public/filing/710adaee-1cbe-4407-b01c-44fd62f0b1de/print/
MICHAEL BEST STRATEGIES LLC,THEON SENSORS USA INC. / T INDUSTRIES INC.,20000,d6b9f610-758f-4971-a73f-06ae99c57987,False,False,https://lda.senate.gov/filings/public/filing/d6b9f610-758f-4971-a73f-06ae99c57987/print/
"GIPPER COMMUNICATIONS, LLC",THORN RUN PARTNERS ON BEHALF OF GRAHAM CORPORATION,20000,4a9d7cf8-329c-47a4-bb03-d947357354ec,False,False,https://lda.senate.gov/filings/public/filing/4a9d7cf8-329c-47a4-bb03-d947357354ec/print/
MR. DOUGLAS DOMENECH,The Conservation Trust of Puerto Rico,20000,4a3b5fa3-6e2e-4549-b679-4a42b1a1b883,False,False,https://lda.senate.gov/filings/public/filing/4a3b5fa3-6e2e-4549-b679-4a42b1a1b883/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",Total Wine & More,20000,bd337338-3156-4c8d-a221-736944ace9f1,False,False,https://lda.senate.gov/filings/public/filing/bd337338-3156-4c8d-a221-736944ace9f1/print/
"WILLIAMS AND JENSEN, PLLC",UNITED VETERANS CARE ALLIANCE LLC,20000,378b8855-f17a-4d81-8cd4-474c726e9def,False,False,https://lda.senate.gov/filings/public/filing/378b8855-f17a-4d81-8cd4-474c726e9def/print/
"PORTER GROUP, LLC",VALERIO SOLUTIONS,20000,b3aaac0a-6d8b-4abb-bd74-71bc0be5bb73,False,False,https://lda.senate.gov/filings/public/filing/b3aaac0a-6d8b-4abb-bd74-71bc0be5bb73/print/
"RAW STRATEGIES, LLC",VARSITY TUTORS,20000,0a5b386b-ced6-4c79-b740-1eade5526a50,False,False,https://lda.senate.gov/filings/public/filing/0a5b386b-ced6-4c79-b740-1eade5526a50/print/
"MINDSET ADVOCACY, LLC","VESTWELL HOLDINGS, INC",20000,e2ef8410-5619-4c01-a12c-d73062ea6663,False,False,https://lda.senate.gov/filings/public/filing/e2ef8410-5619-4c01-a12c-d73062ea6663/print/
CAPITOL COUNSEL LLC,Vibrant Planet PBC,20000,32f13614-6b20-45e2-94b0-a65788986cbc,False,False,https://lda.senate.gov/filings/public/filing/32f13614-6b20-45e2-94b0-a65788986cbc/print/
MONUMENT ADVOCACY,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,20000,d812e59b-0749-4a35-8677-0362aae76526,False,False,https://lda.senate.gov/filings/public/filing/d812e59b-0749-4a35-8677-0362aae76526/print/
THORN RUN PARTNERS,WESTERN URANIUM & VANADIUM CORP.,20000,775b0adb-42a4-4989-94d2-6b5c6a4bfa3b,False,False,https://lda.senate.gov/filings/public/filing/775b0adb-42a4-4989-94d2-6b5c6a4bfa3b/print/
TIBER CREEK GROUP,WORLDWIDE ELECTRIC CORPORATION,20000,12beda59-6a91-4fed-b58b-029852e85693,False,False,https://lda.senate.gov/filings/public/filing/12beda59-6a91-4fed-b58b-029852e85693/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",YGRENE ENERGY FUND,20000,a8cd2705-0263-4c53-a22c-0b86f3ed1fee,False,False,https://lda.senate.gov/filings/public/filing/a8cd2705-0263-4c53-a22c-0b86f3ed1fee/print/
KELLEY DRYE & WARREN LLP,ZERO EMISSION TRANSPORTATION ASSOCIATION (ZETA),20000,bc6d3d50-8304-4305-9c88-354987ac0027,False,False,https://lda.senate.gov/filings/public/filing/bc6d3d50-8304-4305-9c88-354987ac0027/print/
"CASSIDY & ASSOCIATES, INC.",Zipline,20000,b97dc4ff-4e18-49a4-813f-a11c87253b84,False,False,https://lda.senate.gov/filings/public/filing/b97dc4ff-4e18-49a4-813f-a11c87253b84/print/
"CONTINENTAL STRATEGY, LLC",CONSEJO HONDURENO DE LA EMPRESA PRIVADA (COHEP),19355,9a5706a8-4540-4ff3-9ab2-75423a3fabaf,False,False,https://lda.senate.gov/filings/public/filing/9a5706a8-4540-4ff3-9ab2-75423a3fabaf/print/
